"0";"2";"23-OCT-2017 09:38:45";"CC11LIST V0734";"C:\Users\Administrator\Desktop\Ì©ÖÝÍò´ïÏ£¶û¶Ù¾Æµê170217\DCR002C.DAT";"ISOLATIN-1";"";"";"";"";"";"";"";"";"";""
"3488";"2";"64286";"1417";"65526";"0";"????";"1417/64286";"1417/64286";"X";"0000";"-";"PHYS";"02:005:002:062:000";"0";"0"
"3489";"2";"64285";"1417";"65526";"0";"????";"1417/64285";"1417/64285";"X";"0000";"-";"PHYS";"02:005:002:063:000";"0";"0"
"3490";"2";"63702";"1417";"65526";"0";"????";"1417/63702";"1417/63702";"X";"0000";"-";"PHYS";"02:005:002:064:000";"0";"0"
"3491";"2";"64284";"1418";"65526";"0";"????";"1418/64284";"1418/64284";"X";"0000";"-";"PHYS";"02:005:002:065:000";"0";"0"
"3492";"2";"64283";"1417";"65526";"0";"????";"1417/64283";"1417/64283";"X";"0000";"-";"PHYS";"02:005:002:066:000";"0";"0"
"3493";"2";"64282";"1417";"65526";"0";"????";"1417/64282";"1417/64282";"X";"0000";"-";"PHYS";"02:005:002:067:000";"0";"0"
"3494";"2";"64281";"1418";"65526";"0";"????";"1418/64281";"1418/64281";"X";"0000";"-";"PHYS";"02:005:002:068:000";"0";"0"
"3495";"2";"64280";"1419";"65526";"0";"????";"2#±ê×¼²ãÖ÷»ú / 17-18F»ØÂ·";"";"X";"0000";"-";"PHYS";"02:005:002:069:000";"0";"0"
"3496";"2";"64275";"1422";"64280";"3606";"????";"1422/64275";"1422/64275";"X";"0000";"-";"PHYS";"02:005:002:069:001";"0";"0"
"3497";"2";"64274";"1422";"64280";"0";"????";"1422/64274";"1422/64274";"X";"0000";"-";"PHYS";"02:005:002:069:002";"0";"0"
"3498";"2";"64273";"1422";"64280";"0";"????";"1422/64273";"1422/64273";"X";"0000";"-";"PHYS";"02:005:002:069:003";"0";"0"
"3499";"2";"64272";"1422";"64280";"0";"????";"1422/64272";"1422/64272";"X";"0000";"-";"PHYS";"02:005:002:069:004";"0";"0"
"3500";"2";"64271";"1419";"65526";"0";"????";"2#±ê×¼²ãÖ÷»ú / 17-18F»ØÂ·";"";"X";"0000";"-";"PHYS";"02:005:002:070:000";"0";"0"
"3501";"2";"64270";"1422";"64271";"3995";"????";"1422/64270";"1422/64270";"X";"0000";"-";"PHYS";"02:005:002:070:001";"0";"0"
"3502";"2";"64269";"1422";"64271";"0";"????";"1422/64269";"1422/64269";"X";"0000";"-";"PHYS";"02:005:002:070:002";"0";"0"
"3503";"2";"64268";"1422";"64271";"0";"????";"1422/64268";"1422/64268";"X";"0000";"-";"PHYS";"02:005:002:070:003";"0";"0"
"3504";"2";"64267";"1422";"64271";"0";"????";"1422/64267";"1422/64267";"X";"0000";"-";"PHYS";"02:005:002:070:004";"0";"0"
"3505";"2";"64266";"1417";"65526";"0";"????";"1417/64266";"1417/64266";"X";"0000";"-";"PHYS";"02:005:002:071:000";"0";"0"
"3506";"2";"64265";"1417";"65526";"0";"????";"1417/64265";"1417/64265";"X";"0000";"-";"PHYS";"02:005:002:072:000";"0";"0"
"3507";"2";"64264";"1417";"65526";"0";"????";"1417/64264";"1417/64264";"X";"0000";"-";"PHYS";"02:005:002:073:000";"0";"0"
"3508";"2";"64263";"1418";"65526";"0";"????";"1418/64263";"1418/64263";"X";"0000";"-";"PHYS";"02:005:002:074:000";"0";"0"
"3509";"2";"64262";"1417";"65526";"0";"????";"1417/64262";"1417/64262";"X";"0000";"-";"PHYS";"02:005:002:075:000";"0";"0"
"3510";"2";"64261";"1417";"65526";"0";"????";"1417/64261";"1417/64261";"X";"0000";"-";"PHYS";"02:005:002:076:000";"0";"0"
"3511";"2";"64260";"1418";"65526";"0";"????";"1418/64260";"1418/64260";"X";"0000";"-";"PHYS";"02:005:002:077:000";"0";"0"
"3512";"2";"64259";"1417";"65526";"0";"????";"1417/64259";"1417/64259";"X";"0000";"-";"PHYS";"02:005:002:078:000";"0";"0"
"3513";"2";"64258";"1417";"65526";"0";"????";"1417/64258";"1417/64258";"X";"0000";"-";"PHYS";"02:005:002:079:000";"0";"0"
"3514";"2";"64257";"1417";"65526";"0";"????";"1417/64257";"1417/64257";"X";"0000";"-";"PHYS";"02:005:002:080:000";"0";"0"
"3515";"2";"64256";"1417";"65526";"0";"????";"1417/64256";"1417/64256";"X";"0000";"-";"PHYS";"02:005:002:081:000";"0";"0"
"3516";"2";"64255";"1417";"65526";"0";"????";"1417/64255";"1417/64255";"X";"0000";"-";"PHYS";"02:005:002:082:000";"0";"0"
"3517";"2";"64254";"1417";"65526";"0";"????";"1417/64254";"1417/64254";"X";"0000";"-";"PHYS";"02:005:002:083:000";"0";"0"
"3518";"2";"64253";"1417";"65526";"0";"????";"1417/64253";"1417/64253";"X";"0000";"-";"PHYS";"02:005:002:084:000";"0";"0"
"3519";"2";"64252";"1417";"65526";"0";"????";"1417/64252";"1417/64252";"X";"0000";"-";"PHYS";"02:005:002:085:000";"0";"0"
"3520";"2";"64251";"1417";"65526";"0";"????";"1417/64251";"1417/64251";"X";"0000";"-";"PHYS";"02:005:002:086:000";"0";"0"
"3521";"2";"64250";"1417";"65526";"0";"????";"1417/64250";"1417/64250";"X";"0000";"-";"PHYS";"02:005:002:087:000";"0";"0"
"3522";"2";"64249";"1418";"65526";"0";"????";"1418/64249";"1418/64249";"X";"0000";"-";"PHYS";"02:005:002:088:000";"0";"0"
"3523";"2";"64248";"1417";"65526";"0";"????";"1417/64248";"1417/64248";"X";"0000";"-";"PHYS";"02:005:002:089:000";"0";"0"
"3524";"2";"64247";"1418";"65526";"0";"????";"1418/64247";"1418/64247";"X";"0000";"-";"PHYS";"02:005:002:090:000";"0";"0"
"3525";"2";"64246";"1417";"65526";"0";"????";"1417/64246";"1417/64246";"X";"0000";"-";"PHYS";"02:005:002:091:000";"0";"0"
"3526";"2";"64245";"1417";"65526";"0";"????";"1417/64245";"1417/64245";"X";"0000";"-";"PHYS";"02:005:002:092:000";"0";"0"
"3527";"2";"64244";"1418";"65526";"0";"????";"1418/64244";"1418/64244";"X";"0000";"-";"PHYS";"02:005:002:093:000";"0";"0"
"3528";"2";"64243";"1419";"65526";"0";"????";"2#±ê×¼²ãÖ÷»ú / 17-18F»ØÂ·";"";"X";"0000";"-";"PHYS";"02:005:002:094:000";"0";"0"
"3529";"2";"64238";"1422";"64243";"3008";"????";"1422/64238";"1422/64238";"X";"0000";"-";"PHYS";"02:005:002:094:001";"0";"0"
"3530";"2";"64237";"1422";"64243";"0";"????";"1422/64237";"1422/64237";"X";"0000";"-";"PHYS";"02:005:002:094:002";"0";"0"
"3531";"2";"64236";"1422";"64243";"0";"????";"1422/64236";"1422/64236";"X";"0000";"-";"PHYS";"02:005:002:094:003";"0";"0"
"3532";"2";"64235";"1422";"64243";"0";"????";"1422/64235";"1422/64235";"X";"0000";"-";"PHYS";"02:005:002:094:004";"0";"0"
"3533";"2";"64234";"1419";"65526";"0";"????";"2#±ê×¼²ãÖ÷»ú / 17-18F»ØÂ·";"";"X";"0000";"-";"PHYS";"02:005:002:095:000";"0";"0"
"3534";"2";"64233";"1422";"64234";"3993";"????";"1422/64233";"1422/64233";"X";"0000";"-";"PHYS";"02:005:002:095:001";"0";"0"
"3535";"2";"64232";"1422";"64234";"0";"????";"1422/64232";"1422/64232";"X";"0000";"-";"PHYS";"02:005:002:095:002";"0";"0"
"3536";"2";"64231";"1422";"64234";"0";"????";"1422/64231";"1422/64231";"X";"0000";"-";"PHYS";"02:005:002:095:003";"0";"0"
"3537";"2";"64230";"1422";"64234";"0";"????";"1422/64230";"1422/64230";"X";"0000";"-";"PHYS";"02:005:002:095:004";"0";"0"
"3538";"2";"64229";"1417";"65526";"0";"????";"1417/64229";"1417/64229";"X";"0000";"-";"PHYS";"02:005:002:096:000";"0";"0"
"3539";"2";"64228";"1417";"65526";"0";"????";"1417/64228";"1417/64228";"X";"0000";"-";"PHYS";"02:005:002:097:000";"0";"0"
"3540";"2";"64227";"1417";"65526";"0";"????";"1417/64227";"1417/64227";"X";"0000";"-";"PHYS";"02:005:002:098:000";"0";"0"
"3541";"2";"64226";"1418";"65526";"0";"????";"1418/64226";"1418/64226";"X";"0000";"-";"PHYS";"02:005:002:099:000";"0";"0"
"3542";"2";"64225";"1417";"65526";"0";"????";"1417/64225";"1417/64225";"X";"0000";"-";"PHYS";"02:005:002:100:000";"0";"0"
"3543";"2";"64224";"1417";"65526";"0";"????";"1417/64224";"1417/64224";"X";"0000";"-";"PHYS";"02:005:002:101:000";"0";"0"
"3544";"2";"64223";"1417";"65526";"0";"????";"1417/64223";"1417/64223";"X";"0000";"-";"PHYS";"02:005:002:102:000";"0";"0"
"3545";"2";"64222";"1417";"65526";"0";"????";"1417/64222";"1417/64222";"X";"0000";"-";"PHYS";"02:005:002:103:000";"0";"0"
"3546";"2";"64221";"1417";"65526";"0";"????";"1417/64221";"1417/64221";"X";"0000";"-";"PHYS";"02:005:002:104:000";"0";"0"
"3547";"2";"64220";"1418";"65526";"0";"????";"1418/64220";"1418/64220";"X";"0000";"-";"PHYS";"02:005:002:105:000";"0";"0"
"3548";"2";"64219";"1419";"65526";"0";"????";"2#±ê×¼²ãÖ÷»ú / 17-18F»ØÂ·";"";"X";"0000";"-";"PHYS";"02:005:002:106:000";"0";"0"
"3549";"2";"64218";"1422";"64219";"3991";"????";"1422/64218";"1422/64218";"X";"0000";"-";"PHYS";"02:005:002:106:001";"0";"0"
"3550";"2";"64217";"1422";"64219";"0";"????";"1422/64217";"1422/64217";"X";"0000";"-";"PHYS";"02:005:002:106:002";"0";"0"
"3551";"2";"64216";"1422";"64219";"0";"????";"1422/64216";"1422/64216";"X";"0000";"-";"PHYS";"02:005:002:106:003";"0";"0"
"3552";"2";"64215";"1422";"64219";"0";"????";"1422/64215";"1422/64215";"X";"0000";"-";"PHYS";"02:005:002:106:004";"0";"0"
"3553";"2";"64214";"1419";"65526";"0";"????";"2#±ê×¼²ãÖ÷»ú / 17-18F»ØÂ·";"";"X";"0000";"-";"PHYS";"02:005:002:107:000";"0";"0"
"3554";"2";"64209";"1422";"64214";"3010";"????";"1422/64209";"1422/64209";"X";"0000";"-";"PHYS";"02:005:002:107:001";"0";"0"
"3555";"2";"64208";"1422";"64214";"0";"????";"1422/64208";"1422/64208";"X";"0000";"-";"PHYS";"02:005:002:107:002";"0";"0"
"3556";"2";"64207";"1422";"64214";"0";"????";"1422/64207";"1422/64207";"X";"0000";"-";"PHYS";"02:005:002:107:003";"0";"0"
"3557";"2";"64206";"1422";"64214";"0";"????";"1422/64206";"1422/64206";"X";"0000";"-";"PHYS";"02:005:002:107:004";"0";"0"
"3558";"2";"64205";"1417";"65526";"0";"????";"1417/64205";"1417/64205";"X";"0000";"-";"PHYS";"02:005:002:108:000";"0";"0"
"3559";"2";"64204";"1418";"65526";"0";"????";"1418/64204";"1418/64204";"X";"0000";"-";"PHYS";"02:005:002:109:000";"0";"0"
"3560";"2";"64203";"1417";"65526";"0";"????";"1417/64203";"1417/64203";"X";"0000";"-";"PHYS";"02:005:002:110:000";"0";"0"
"3561";"2";"64202";"1417";"65526";"0";"????";"1417/64202";"1417/64202";"X";"0000";"-";"PHYS";"02:005:002:111:000";"0";"0"
"3562";"2";"64201";"1419";"65526";"0";"????";"2#±ê×¼²ãÖ÷»ú / 17-18F»ØÂ·";"";"X";"0000";"-";"PHYS";"02:005:002:112:000";"0";"0"
"3563";"2";"64200";"1422";"64201";"3983";"????";"1422/64200";"1422/64200";"X";"0000";"-";"PHYS";"02:005:002:112:001";"0";"0"
"3564";"2";"64199";"1422";"64201";"3985";"????";"1422/64199";"1422/64199";"X";"0000";"-";"PHYS";"02:005:002:112:002";"0";"0"
"3565";"2";"64198";"1422";"64201";"3987";"????";"1422/64198";"1422/64198";"X";"0000";"-";"PHYS";"02:005:002:112:003";"0";"0"
"3566";"2";"64197";"1422";"64201";"3989";"????";"1422/64197";"1422/64197";"X";"0000";"-";"PHYS";"02:005:002:112:004";"0";"0"
"3567";"2";"64196";"1419";"65526";"0";"????";"2#±ê×¼²ãÖ÷»ú / 17-18F»ØÂ·";"";"X";"0000";"-";"PHYS";"02:005:002:113:000";"0";"0"
"3568";"2";"64191";"1422";"64196";"3004";"????";"1422/64191";"1422/64191";"X";"0000";"-";"PHYS";"02:005:002:113:001";"0";"0"
"3569";"2";"64190";"1422";"64196";"3005";"????";"1422/64190";"1422/64190";"X";"0000";"-";"PHYS";"02:005:002:113:002";"0";"0"
"3570";"2";"64189";"1422";"64196";"3006";"????";"1422/64189";"1422/64189";"X";"0000";"-";"PHYS";"02:005:002:113:003";"0";"0"
"3571";"2";"64188";"1422";"64196";"3007";"????";"1422/64188";"1422/64188";"X";"0000";"-";"PHYS";"02:005:002:113:004";"0";"0"
"3572";"2";"64187";"1419";"65526";"0";"????";"2#±ê×¼²ãÖ÷»ú / 17-18F»ØÂ·";"";"X";"0000";"-";"PHYS";"02:005:002:114:000";"0";"0"
"3573";"2";"64186";"1422";"64187";"3589";"????";"1422/64186";"1422/64186";"X";"0000";"-";"PHYS";"02:005:002:114:001";"0";"0"
"3574";"2";"64185";"1422";"64187";"3590";"????";"1422/64185";"1422/64185";"X";"0000";"-";"PHYS";"02:005:002:114:002";"0";"0"
"3575";"2";"64184";"1422";"64187";"0";"????";"1422/64184";"1422/64184";"X";"0000";"-";"PHYS";"02:005:002:114:003";"0";"0"
"3576";"2";"64183";"1422";"64187";"0";"????";"1422/64183";"1422/64183";"X";"0000";"-";"PHYS";"02:005:002:114:004";"0";"0"
"3577";"2";"64182";"1417";"65526";"0";"????";"1417/64182";"1417/64182";"X";"0000";"-";"PHYS";"02:005:002:115:000";"0";"0"
"3578";"2";"64181";"1417";"65526";"0";"????";"1417/64181";"1417/64181";"X";"0000";"-";"PHYS";"02:005:002:116:000";"0";"0"
"3579";"2";"65525";"1311";"33";"0";"????";"2#±ê×¼²ãÇøÖ÷»ú";"»ØÂ·¿¨4";"X";"0000";"-";"PHYS";"02:007:000:000:000";"0";"0"
"3580";"2";"65524";"1308";"65525";"0";"????";"2#±ê×¼²ãÇøÖ÷»ú";"9-10²ã»ØÂ·";"X";"0000";"-";"PHYS";"02:007:001:000:000";"0";"0"
"3581";"2";"64649";"1419";"65524";"0";"????";"2#±ê×¼²ãÖ÷»ú / 9-10²ã";"";"X";"0000";"-";"PHYS";"02:007:001:001:000";"0";"0"
"3582";"2";"64644";"1422";"64649";"2730";"????";"1422/64644";"1422/64644";"X";"0000";"-";"PHYS";"02:007:001:001:001";"0";"0"
"3583";"2";"64643";"1422";"64649";"0";"????";"1422/64643";"1422/64643";"X";"0000";"-";"PHYS";"02:007:001:001:002";"0";"0"
"3584";"2";"64642";"1422";"64649";"0";"????";"1422/64642";"1422/64642";"X";"0000";"-";"PHYS";"02:007:001:001:003";"0";"0"
"3585";"2";"64641";"1422";"64649";"0";"????";"1422/64641";"1422/64641";"X";"0000";"-";"PHYS";"02:007:001:001:004";"0";"0"
"3586";"2";"64650";"1417";"65524";"0";"????";"1417/64650";"1417/64650";"X";"0000";"-";"PHYS";"02:007:001:002:000";"0";"0"
"3587";"2";"64651";"1417";"65524";"0";"????";"1417/64651";"1417/64651";"X";"0000";"-";"PHYS";"02:007:001:003:000";"0";"0"
"3588";"2";"64656";"1419";"65524";"0";"????";"2#±ê×¼²ãÖ÷»ú / 9-10²ã";"";"X";"0000";"-";"PHYS";"02:007:001:004:000";"0";"0"
"3589";"2";"64655";"1422";"64656";"3913";"????";"1422/64655";"1422/64655";"X";"0000";"-";"PHYS";"02:007:001:004:001";"0";"0"
"3590";"2";"64654";"1422";"64656";"3915";"????";"1422/64654";"1422/64654";"X";"0000";"-";"PHYS";"02:007:001:004:002";"0";"0"
"3591";"2";"64653";"1422";"64656";"3917";"????";"1422/64653";"1422/64653";"X";"0000";"-";"PHYS";"02:007:001:004:003";"0";"0"
"3592";"2";"64652";"1422";"64656";"3919";"????";"1422/64652";"1422/64652";"X";"0000";"-";"PHYS";"02:007:001:004:004";"0";"0"
"3593";"2";"64665";"1419";"65524";"0";"????";"2#±ê×¼²ãÖ÷»ú / 9-10²ã";"";"X";"0000";"-";"PHYS";"02:007:001:005:000";"0";"0"
"3594";"2";"64660";"1422";"64665";"2723";"????";"1422/64660";"1422/64660";"X";"0000";"-";"PHYS";"02:007:001:005:001";"0";"0"
"3595";"2";"64659";"1422";"64665";"2724";"????";"1422/64659";"1422/64659";"X";"0000";"-";"PHYS";"02:007:001:005:002";"0";"0"
"3596";"2";"64658";"1422";"64665";"2725";"????";"1422/64658";"1422/64658";"X";"0000";"-";"PHYS";"02:007:001:005:003";"0";"0"
"3597";"2";"64657";"1422";"64665";"2726";"????";"1422/64657";"1422/64657";"X";"0000";"-";"PHYS";"02:007:001:005:004";"0";"0"
"3598";"2";"64666";"1417";"65524";"0";"????";"1417/64666";"1417/64666";"X";"0000";"-";"PHYS";"02:007:001:006:000";"0";"0"
"3599";"2";"64671";"1419";"65524";"0";"????";"2#±ê×¼²ãÖ÷»ú / 9-10²ã";"";"X";"0000";"-";"PHYS";"02:007:001:007:000";"0";"0"
"3600";"2";"64670";"1422";"64671";"3635";"????";"1422/64670";"1422/64670";"X";"0000";"-";"PHYS";"02:007:001:007:001";"0";"0"
"3601";"2";"64669";"1422";"64671";"3638";"????";"1422/64669";"1422/64669";"X";"0000";"-";"PHYS";"02:007:001:007:002";"0";"0"
"3602";"2";"64668";"1422";"64671";"0";"????";"1422/64668";"1422/64668";"X";"0000";"-";"PHYS";"02:007:001:007:003";"0";"0"
"3603";"2";"64667";"1422";"64671";"0";"????";"1422/64667";"1422/64667";"X";"0000";"-";"PHYS";"02:007:001:007:004";"0";"0"
"3604";"2";"64672";"1418";"65524";"0";"????";"1418/64672";"1418/64672";"X";"0000";"-";"PHYS";"02:007:001:008:000";"0";"0"
"3605";"2";"64673";"1417";"65524";"0";"????";"1417/64673";"1417/64673";"X";"0000";"-";"PHYS";"02:007:001:009:000";"0";"0"
"3606";"2";"64682";"1419";"65524";"0";"????";"2#±ê×¼²ãÖ÷»ú / 9-10²ã";"";"X";"0000";"-";"PHYS";"02:007:001:010:000";"0";"0"
"3607";"2";"64677";"1422";"64682";"2729";"????";"1422/64677";"1422/64677";"X";"0000";"-";"PHYS";"02:007:001:010:001";"0";"0"
"3608";"2";"64676";"1422";"64682";"0";"????";"1422/64676";"1422/64676";"X";"0000";"-";"PHYS";"02:007:001:010:002";"0";"0"
"3609";"2";"64675";"1422";"64682";"0";"????";"1422/64675";"1422/64675";"X";"0000";"-";"PHYS";"02:007:001:010:003";"0";"0"
"3610";"2";"64674";"1422";"64682";"0";"????";"1422/64674";"1422/64674";"X";"0000";"-";"PHYS";"02:007:001:010:004";"0";"0"
"3611";"2";"64687";"1419";"65524";"0";"????";"2#±ê×¼²ãÖ÷»ú / 9-10²ã";"";"X";"0000";"-";"PHYS";"02:007:001:011:000";"0";"0"
"3612";"2";"64686";"1422";"64687";"3921";"????";"1422/64686";"1422/64686";"X";"0000";"-";"PHYS";"02:007:001:011:001";"0";"0"
"3613";"2";"64685";"1422";"64687";"0";"????";"1422/64685";"1422/64685";"X";"0000";"-";"PHYS";"02:007:001:011:002";"0";"0"
"3614";"2";"64684";"1422";"64687";"0";"????";"1422/64684";"1422/64684";"X";"0000";"-";"PHYS";"02:007:001:011:003";"0";"0"
"3615";"2";"64683";"1422";"64687";"0";"????";"1422/64683";"1422/64683";"X";"0000";"-";"PHYS";"02:007:001:011:004";"0";"0"
"3616";"2";"64835";"1417";"65524";"0";"????";"1417/64835";"1417/64835";"X";"0000";"-";"PHYS";"02:007:001:012:000";"0";"0"
"3617";"2";"64689";"1418";"65524";"0";"????";"1418/64689";"1418/64689";"X";"0000";"-";"PHYS";"02:007:001:013:000";"0";"0"
"3618";"2";"64832";"1417";"65524";"0";"????";"1417/64832";"1417/64832";"X";"0000";"-";"PHYS";"02:007:001:014:000";"0";"0"
"3619";"2";"63764";"1417";"65524";"0";"????";"1417/63764";"1417/63764";"X";"0000";"-";"PHYS";"02:007:001:015:000";"0";"0"
"3620";"2";"63706";"1417";"65524";"0";"????";"1417/63706";"1417/63706";"X";"0000";"-";"PHYS";"02:007:001:016:000";"0";"0"
"3621";"2";"63705";"1417";"65524";"0";"????";"1417/63705";"1417/63705";"X";"0000";"-";"PHYS";"02:007:001:017:000";"0";"0"
"3622";"2";"64831";"1418";"65524";"0";"????";"1418/64831";"1418/64831";"X";"0000";"-";"PHYS";"02:007:001:018:000";"0";"0"
"3623";"2";"64830";"1417";"65524";"0";"????";"1417/64830";"1417/64830";"X";"0000";"-";"PHYS";"02:007:001:019:000";"0";"0"
"3624";"2";"64828";"1417";"65524";"0";"????";"1417/64828";"1417/64828";"X";"0000";"-";"PHYS";"02:007:001:020:000";"0";"0"
"3625";"2";"63763";"1417";"65524";"0";"????";"1417/63763";"1417/63763";"X";"0000";"-";"PHYS";"02:007:001:021:000";"0";"0"
"3626";"2";"64827";"1419";"65524";"0";"????";"2#±ê×¼²ãÖ÷»ú / 9-10²ã";"";"X";"0000";"-";"PHYS";"02:007:001:022:000";"0";"0"
"3627";"2";"64822";"1422";"64827";"3634";"????";"1422/64822";"1422/64822";"X";"0000";"-";"PHYS";"02:007:001:022:001";"0";"0"
"3628";"2";"64821";"1422";"64827";"0";"????";"1422/64821";"1422/64821";"X";"0000";"-";"PHYS";"02:007:001:022:002";"0";"0"
"3629";"2";"64820";"1422";"64827";"0";"????";"1422/64820";"1422/64820";"X";"0000";"-";"PHYS";"02:007:001:022:003";"0";"0"
"3630";"2";"64819";"1422";"64827";"0";"????";"1422/64819";"1422/64819";"X";"0000";"-";"PHYS";"02:007:001:022:004";"0";"0"
"3631";"2";"64818";"1419";"65524";"0";"????";"2#±ê×¼²ãÖ÷»ú / 9-10²ã";"";"X";"0000";"-";"PHYS";"02:007:001:023:000";"0";"0"
"3632";"2";"64817";"1422";"64818";"3923";"????";"1422/64817";"1422/64817";"X";"0000";"-";"PHYS";"02:007:001:023:001";"0";"0"
"3633";"2";"64816";"1422";"64818";"0";"????";"1422/64816";"1422/64816";"X";"0000";"-";"PHYS";"02:007:001:023:002";"0";"0"
"3634";"2";"64815";"1422";"64818";"0";"????";"1422/64815";"1422/64815";"X";"0000";"-";"PHYS";"02:007:001:023:003";"0";"0"
"3635";"2";"64814";"1422";"64818";"0";"????";"1422/64814";"1422/64814";"X";"0000";"-";"PHYS";"02:007:001:023:004";"0";"0"
"3636";"2";"64813";"1418";"65524";"0";"????";"1418/64813";"1418/64813";"X";"0000";"-";"PHYS";"02:007:001:024:000";"0";"0"
"3637";"2";"64812";"1417";"65524";"0";"????";"1417/64812";"1417/64812";"X";"0000";"-";"PHYS";"02:007:001:025:000";"0";"0"
"3638";"2";"63762";"1417";"65524";"0";"????";"1417/63762";"1417/63762";"X";"0000";"-";"PHYS";"02:007:001:026:000";"0";"0"
"3639";"2";"64810";"1418";"65524";"0";"????";"1418/64810";"1418/64810";"X";"0000";"-";"PHYS";"02:007:001:027:000";"0";"0"
"3640";"2";"64809";"1417";"65524";"0";"????";"1417/64809";"1417/64809";"X";"0000";"-";"PHYS";"02:007:001:028:000";"0";"0"
"3641";"2";"64716";"1417";"65524";"0";"????";"1417/64716";"1417/64716";"X";"0000";"-";"PHYS";"02:007:001:029:000";"0";"0"
"3642";"2";"64807";"1417";"65524";"0";"????";"1417/64807";"1417/64807";"X";"0000";"-";"PHYS";"02:007:001:030:000";"0";"0"
"3643";"2";"64719";"1418";"65524";"0";"????";"1418/64719";"1418/64719";"X";"0000";"-";"PHYS";"02:007:001:031:000";"0";"0"
"3644";"2";"64804";"1417";"65524";"0";"????";"1417/64804";"1417/64804";"X";"0000";"-";"PHYS";"02:007:001:032:000";"0";"0"
"3645";"2";"64803";"1417";"65524";"0";"????";"1417/64803";"1417/64803";"X";"0000";"-";"PHYS";"02:007:001:033:000";"0";"0"
"3646";"2";"64802";"1417";"65524";"0";"????";"1417/64802";"1417/64802";"X";"0000";"-";"PHYS";"02:007:001:034:000";"0";"0"
"3647";"2";"64801";"1417";"65524";"0";"????";"1417/64801";"1417/64801";"X";"0000";"-";"PHYS";"02:007:001:035:000";"0";"0"
"3648";"2";"63761";"1417";"65524";"0";"????";"1417/63761";"1417/63761";"X";"0000";"-";"PHYS";"02:007:001:036:000";"0";"0"
"3649";"2";"64725";"1417";"65524";"0";"????";"1417/64725";"1417/64725";"X";"0000";"-";"PHYS";"02:007:001:037:000";"0";"0"
"3650";"2";"64726";"1418";"65524";"0";"????";"1418/64726";"1418/64726";"X";"0000";"-";"PHYS";"02:007:001:038:000";"0";"0"
"3651";"2";"64797";"1417";"65524";"0";"????";"1417/64797";"1417/64797";"X";"0000";"-";"PHYS";"02:007:001:039:000";"0";"0"
"3652";"2";"64796";"1417";"65524";"0";"????";"1417/64796";"1417/64796";"X";"0000";"-";"PHYS";"02:007:001:040:000";"0";"0"
"3653";"2";"64795";"1417";"65524";"0";"????";"1417/64795";"1417/64795";"X";"0000";"-";"PHYS";"02:007:001:041:000";"0";"0"
"3654";"2";"64794";"1417";"65524";"0";"????";"1417/64794";"1417/64794";"X";"0000";"-";"PHYS";"02:007:001:042:000";"0";"0"
"3655";"2";"64793";"1417";"65524";"0";"????";"1417/64793";"1417/64793";"X";"0000";"-";"PHYS";"02:007:001:043:000";"0";"0"
"3656";"2";"63760";"1417";"65524";"0";"????";"1417/63760";"1417/63760";"X";"0000";"-";"PHYS";"02:007:001:044:000";"0";"0"
"3657";"2";"64733";"1417";"65524";"0";"????";"1417/64733";"1417/64733";"X";"0000";"-";"PHYS";"02:007:001:045:000";"0";"0"
"3658";"2";"64734";"1418";"65524";"0";"????";"1418/64734";"1418/64734";"X";"0000";"-";"PHYS";"02:007:001:046:000";"0";"0"
"3659";"2";"64739";"1419";"65524";"0";"????";"2#±ê×¼²ãÖ÷»ú / 9-10²ã";"";"X";"0000";"-";"PHYS";"02:007:001:047:000";"0";"0"
"3660";"2";"64738";"1422";"64739";"3925";"????";"1422/64738";"1422/64738";"X";"0000";"-";"PHYS";"02:007:001:047:001";"0";"0"
"3661";"2";"64737";"1422";"64739";"0";"????";"1422/64737";"1422/64737";"X";"0000";"-";"PHYS";"02:007:001:047:002";"0";"0"
"3662";"2";"64736";"1422";"64739";"0";"????";"1422/64736";"1422/64736";"X";"0000";"-";"PHYS";"02:007:001:047:003";"0";"0"
"3663";"2";"64735";"1422";"64739";"0";"????";"1422/64735";"1422/64735";"X";"0000";"-";"PHYS";"02:007:001:047:004";"0";"0"
"3664";"2";"64748";"1419";"65524";"0";"????";"2#±ê×¼²ãÖ÷»ú / 9-10²ã";"";"X";"0000";"-";"PHYS";"02:007:001:048:000";"0";"0"
"3665";"2";"64743";"1422";"64748";"2727";"????";"1422/64743";"1422/64743";"X";"0000";"-";"PHYS";"02:007:001:048:001";"0";"0"
